"year_id","mx","ax","qx","n","px","lx","dx","nLx","Tx","ex","age","location_name","sex"
1983,0.00241289576457646,2.49989670228676,0.011992136396087,5,0.988007863603913,82560.74334843,990.07969519672,410328.41523119,4614848.70294603,55.8964044627123,"5","Haiti","both"
1984,0.0023539571734128,2.49991159129068,0.0117009247426471,5,0.988299075257353,83062.1949331944,971.904491872381,412881.127511469,4637587.35130579,55.8327089121078,"5","Haiti","both"
1985,0.0024537172480387,2.49925708534844,0.0121937638902111,5,0.987806236109789,83356.0466214368,1016.42395132323,414238.41811263,4645653.31065878,55.7326492672704,"5","Haiti","both"
1986,0.00233930024030325,2.50046263713609,0.0116285073612739,5,0.988371492638726,83848.9711650468,975.038378427984,416807.710968127,4665578.44774603,55.642643945653,"5","Haiti","both"
1987,0.00218461432059451,2.49944340548043,0.0108637257660775,5,0.989136274233922,83500.0478794717,907.121621616927,415231.930444393,4655442.8610593,55.7537747496769,"5","Haiti","both"
1988,0.00220906020425671,2.49917058074205,0.010984616695857,5,0.989015383304143,82901.1911345522,910.637808243031,412228.605851618,4611139.91500014,55.6221189574473,"5","Haiti","both"
1989,0.00220935703975091,2.50072801328994,0.010986122203214,5,0.989013877796786,83017.7397824534,912.043034284652,412809.255306005,4593333.83095014,55.329545745125,"5","Haiti","both"
1990,0.00215284437887082,2.50101181722017,0.0107066209943651,5,0.989293379005635,83287.4718535388,891.72739471469,414208.943046041,4601693.78385287,55.250731970169,"5","Haiti","both"
1991,0.00197412484229411,2.4992086368911,0.00982213357212391,5,0.990177866427876,83828.7455743215,823.377136214578,417084.633440781,4634819.9937979,55.2891488718357,"5","Haiti","both"
1992,0.00195594534013973,2.49912924176115,0.0097321213817168,5,0.990267878618283,84537.8206578454,822.732331987951,420631.556058301,4684899.66355718,55.4177955748189,"5","Haiti","both"
1993,0.00200865129339321,2.49969114821825,0.00999306879113003,5,0.99000693120887,85892.2979280687,858.327641823431,427315.405439763,4724943.23917528,55.0100923266977,"5","Haiti","both"
1994,0.00194862721785098,2.50005390965224,0.00969590285728434,5,0.990304097142716,87267.1874408815,846.134172055215,434220.647389069,4832000.83532425,55.3701909849868,"5","Haiti","both"
1995,0.00190639999880864,2.49967317951841,0.00948678008942158,5,0.990513219910578,87584.3024263548,830.893016404225,435844.008037907,4876207.39890768,55.6744446644173,"5","Haiti","both"
1996,0.00178138601123911,2.50108937241555,0.00886745635754086,5,0.991132543642459,87988.4447955763,780.233694192662,437992.489707464,4928970.96751813,56.0183894484056,"5","Haiti","both"
1997,0.00169769550781819,2.5011193269878,0.00845261866954129,5,0.991547381330459,88847.3236202788,750.992546371548,442359.97734169,4994129.19240234,56.2102378429153,"5","Haiti","both"
1998,0.00172293840257208,2.49943217036812,0.00857773634257718,5,0.991422263657423,89742.3602515697,769.786304998546,446786.898387878,5055503.33371714,56.3335232051546,"5","Haiti","both"
1999,0.00177561132381703,2.4984577753735,0.00883879674602129,5,0.991161203253979,90021.1689660641,795.678815330277,448115.420676531,5069464.73686524,56.3141402748982,"5","Haiti","both"
2000,0.00176204090435024,2.50053999970267,0.00877157319102162,5,0.991228426808978,90207.063522065,791.257860030935,449057.600239257,5085445.00194365,56.3752416206268,"5","Haiti","both"
2001,0.00173547112636255,2.49934669722453,0.00863986026597345,5,0.991360139734027,90335.9053599225,780.489599309934,449727.792905316,5100255.15863844,56.4587816806357,"5","Haiti","both"
2002,0.00171668910393223,2.49828992491948,0.00854674018988052,5,0.991453259810119,91114.4747525204,778.731743247219,453624.212714735,5161601.1318183,56.6496283476136,"5","Haiti","both"
2003,0.00171399655943476,2.50256518274077,0.00853345453704472,5,0.991466545462955,91703.0665035303,782.543948915467,456560.980013594,5204227.80754928,56.7508591149341,"5","Haiti","both"
2004,0.00199241274221731,2.50326918757885,0.00991275254231453,5,0.990087247457686,91044.8468406956,902.505036984745,452970.922069273,5091928.60094243,55.9276969277785,"5","Haiti","both"
2005,0.00155202781748292,2.50047465895487,0.00773015125762961,5,0.99226984874237,90712.212610541,701.219124393741,451808.348081657,5171409.92163906,57.0089712599307,"5","Haiti","both"
2006,0.00148838557867612,2.5003537788601,0.00741434329338933,5,0.992585656706611,90511.9549921561,671.086706467642,450882.295610901,5182861.5295974,57.2616239484227,"5","Haiti","both"
2007,0.00151320587133098,2.49736184011978,0.00753748485059232,5,0.992462515149408,91308.5502849464,688.236814502336,454820.343709724,5257445.58133505,57.5788966633262,"5","Haiti","both"
2008,0.00154814797725944,2.49975011828496,0.00771089289521198,5,0.992289107104788,91824.1265941336,708.046005363751,457350.341029508,5297030.60039931,57.686697351475,"5","Haiti","both"
2009,0.0014536921042951,2.50146822411545,0.00724215631510808,5,0.992757843684892,91314.1162155681,661.311103409083,454918.274272228,5297726.80621858,58.0165151433111,"5","Haiti","both"
2010,0.0146102648995606,2.50140052037805,0.0704784929958947,5,0.929521507004105,86202.9150715695,6075.45154609732,415834.455286301,3028104.77919292,35.1276378145548,"5","Haiti","both"
2011,0.00159205695309756,2.50281621747029,0.007928762710213,5,0.992071237289787,91047.1664846939,721.891378494402,453433.136980345,5283790.68826416,58.0335543902119,"5","Haiti","both"
2012,0.0015302368915319,2.50374995891253,0.00762206926661974,5,0.99237793073338,91364.9769015409,696.390182486663,455086.520486059,5344250.98456357,58.4934311352454,"5","Haiti","both"
2013,0.00150077024665684,2.49964883700287,0.00747579865295546,5,0.992524201347045,91993.6902074754,687.726305333446,458248.893770013,5440951.79963447,59.1448368617823,"5","Haiti","both"
2014,0.00132378835313745,2.50519403747549,0.00659715403724476,5,0.993402845962755,93435.9449747207,616.411321613748,465641.898233074,5605503.61773625,59.9930103907316,"5","Haiti","both"
2015,0.00117246335097532,2.50644508746951,0.00584522763713578,5,0.994154772362864,94538.7745335852,552.600657684656,471315.932583289,5741508.51877165,60.7317848903569,"5","Haiti","both"
2016,0.00119583768139765,2.50026242919074,0.00596136820596756,5,0.994038631794032,94727.4311693923,564.705096406193,472225.541301047,5780746.50818474,61.025053005476,"5","Haiti","both"
1970,0.00342370057478547,2.49969100952148,0.0169732069719619,5,0.983026793028038,81364.8584928408,1381.02258344338,403371.309282767,4412773.12027041,54.2343857288055,"5","Haiti","female"
1971,0.00337727274745703,2.50040793418884,0.0167450056786274,5,0.983254994321373,82428.982905936,1380.27378684338,408694.793123439,4503969.97233554,54.6406107846223,"5","Haiti","female"
1972,0.00358514976687729,2.50030541419983,0.0177665291186282,5,0.982233470881372,81566.5283221139,1449.15410054025,404210.198951459,4489959.33554653,55.046591143554,"5","Haiti","female"
1973,0.00362557428888977,2.50029587745667,0.0179650565977784,5,0.982034943402222,81172.471413788,1458.26804313024,402217.118429754,4507451.32435961,55.5293099477316,"5","Haiti","female"
1974,0.0033629487734288,2.50045156478882,0.0166745797948107,5,0.983325420205189,80931.8323917633,1349.5042971567,401286.010604548,4542002.36128346,56.1213335600408,"5","Haiti","female"
1975,0.00350785185582936,2.50017476081848,0.0173867941921764,5,0.982613205807824,81994.2264507164,1425.61674024531,406407.339544917,4628172.00602879,56.4450962752922,"5","Haiti","female"
1976,0.00359306670725346,2.49995088577271,0.0178053905045587,5,0.982194609495441,82843.4222407786,1475.05948373111,410529.390048159,4705040.40254912,56.7943751632356,"5","Haiti","female"
1977,0.00350473029538989,2.50053739547729,0.0173714783289094,5,0.982628521671091,82369.9250980475,1430.88736879462,408273.176020651,4707010.02538165,57.1447651528,"5","Haiti","female"
1978,0.00344707234762609,2.50036072731018,0.0170881229957816,5,0.982911877004218,83185.7458336472,1421.48825630119,412375.521297118,4775561.17862318,57.4084073030159,"5","Haiti","female"
1979,0.00317474431358278,2.49907517433167,0.0157486802458075,5,0.984251319754192,85362.8062833193,1344.35154104081,423451.909273182,4919083.53654423,57.625607108297,"5","Haiti","female"
1980,0.00288859146708148,2.50113797187805,0.0143394524213682,5,0.985660547578632,85910.8946128801,1231.91518577856,426476.086984792,4961705.41101985,57.7540885050448,"5","Haiti","female"
1981,0.00256545329466462,2.50093197822571,0.0127455516535518,5,0.987254448346448,86670.5109025134,1104.66347354771,430591.925351002,5016177.71082726,57.876406387744,"5","Haiti","female"
1982,0.00235120462717876,2.49904656410217,0.0116872988583211,5,0.988312701141679,88232.7269192079,1031.20224858941,438584.645789324,5112616.06321095,57.94466794495,"5","Haiti","female"
1983,0.00214538410606591,2.50070786476135,0.0106697101672745,5,0.989330289832726,89978.9221556447,960.049020564475,447495.167811683,5214793.1185921,57.955718891271,"5","Haiti","female"
1984,0.00219539777371949,2.50077557563782,0.0109170890744686,5,0.989082910925531,89663.9833565357,978.869693074972,445873.501737477,5186392.07661382,57.842534788923,"5","Haiti","female"
1985,0.00242714492506789,2.4988751411438,0.0120624981146552,5,0.987937501885345,87423.8743213346,1054.55031917695,434481.809588465,5045931.15221229,57.7179997041255,"5","Haiti","female"
1986,0.00226915014698544,2.49971461296082,0.0112817435042006,5,0.988718256495799,85341.1526340779,962.796994370496,424298.49591468,4923387.16903497,57.6906570519999,"5","Haiti","female"
1987,0.00212850408942621,2.49971485137939,0.0105861821917373,5,0.989413817808263,84913.4641647947,898.90940218007,422319.790995747,4922190.52774311,57.9671383820879,"5","Haiti","female"
1988,0.00210460382170137,2.49951267242432,0.0104679312519715,5,0.989532068748028,86175.5715801601,902.079958900475,428622.21839511,5006026.31705637,58.0910137903731,"5","Haiti","female"
1989,0.00208866982659043,2.5005259513855,0.0103891119839796,5,0.98961088801602,86556.7474938968,899.247742683146,430536.091073372,5023568.82116957,58.0378649454658,"5","Haiti","female"
1990,0.00213048133594182,2.50092244148254,0.0105959911002337,5,0.989404008899766,86686.4324524219,918.528666776867,431136.687884113,5062705.32101957,58.4025109557744,"5","Haiti","female"
1991,0.00199841755831425,2.49977278709412,0.00994241055748296,5,0.990057589442517,86834.9478808527,863.34870256907,432016.171483873,5103804.85151024,58.7759303836196,"5","Haiti","female"
1992,0.00201731346850244,2.49946427345276,0.0100359423919932,5,0.989964057608007,87235.368722988,875.489135048192,433987.651754548,5158973.97377098,59.138558698056,"5","Haiti","female"
1993,0.00211379169793173,2.50083589553833,0.0105134191207781,5,0.989486580879222,86557.1497567929,910.011593293122,430511.480475363,5091435.88368678,58.8216675109176,"5","Haiti","female"
1994,0.00207102690942848,2.49939274787903,0.0103017834145873,5,0.989698216585413,84804.991383271,873.642653706396,421840.319760735,4994050.16288935,58.8886347540446,"5","Haiti","female"
1995,0.00206530031574972,2.49883437156677,0.0102734325381049,5,0.989726567461895,83767.8586958252,860.583445173063,416686.831745661,4974695.27308954,59.3866830373864,"5","Haiti","female"
1996,0.00193262214346104,2.50170302391052,0.00961667885245485,5,0.990383321147545,83328.8088212012,801.346393591099,414642.042834097,4986990.19355259,59.8471316715109,"5","Haiti","female"
1997,0.00184676427318588,2.50001931190491,0.00919138588604737,5,0.990808614113953,83926.096220983,771.397136276602,417702.003161372,5046715.90248481,60.1328565217244,"5","Haiti","female"
1998,0.0018186047844114,2.49920535087585,0.00905185646704524,5,0.990948143532955,85513.2557239003,774.053716842478,425630.529226287,5153640.81698973,60.2671571016952,"5","Haiti","female"
1999,0.00185090756496723,2.49942922592163,0.00921190214450408,5,0.990788097855496,87875.1418325312,809.49720749569,437351.504103894,5276218.24545454,60.0422159831018,"5","Haiti","female"
2000,0.00180765568378249,2.50285983085632,0.00899766324039475,5,0.991002336759605,89888.532768668,808.786747025661,447423.009969071,5391665.58697233,59.9816842138031,"5","Haiti","female"
2001,0.00174665059179604,2.50149011611938,0.00869530643503386,5,0.991304693564966,90812.9593579611,789.646509889746,452091.857180074,5433468.4586834,59.8314216065361,"5","Haiti","female"
2002,0.00170537748784541,2.49837327003479,0.00849066441464812,5,0.991509335585352,91117.244801528,773.645947997109,453650.850624601,5479629.12001452,60.1382222646248,"5","Haiti","female"
2003,0.00172186271642148,2.50422096252441,0.00857247432632293,5,0.991427525673677,91766.6172742822,786.666970597289,456869.73943672,5540729.61830306,60.3784882005873,"5","Haiti","female"
2004,0.00203584505653723,2.50372195243835,0.0101277556706266,5,0.989872244329373,92416.3943607361,935.970662045816,459745.528786854,5508951.5363201,59.6101111109852,"5","Haiti","female"
2005,0.00155948167907937,2.49945497512817,0.00776712008998532,5,0.992232879910015,92397.083397215,717.659242710564,460190.877737162,5604713.35329565,60.6589856218836,"5","Haiti","female"
2006,0.00144199016412702,2.50267267227173,0.00718408007582444,5,0.992815919924176,92190.5250055937,662.30411387248,459298.634865128,5611212.890248,60.8653968497037,"5","Haiti","female"
2007,0.00144479284001592,2.49678492546082,0.00719793196343657,5,0.992802068036563,92032.7243796224,662.445288494229,458505.378865896,5634061.67479171,61.2180255748159,"5","Haiti","female"
2008,0.00143167508941512,2.50191569328308,0.00713286514666411,5,0.992867134853336,92537.0968798202,660.054633107546,461036.612278559,5680974.30962636,61.391317657224,"5","Haiti","female"
2009,0.00126022087396133,2.50402855873108,0.0062813465493153,5,0.993718653450685,93036.848764479,584.396688945926,463725.606376414,5738520.1719874,61.6800788955606,"5","Haiti","female"
2010,0.0148393093427251,2.50116753578186,0.0715436406980238,5,0.928456359301976,88789.4835411693,6352.32290823251,428074.026999558,3417081.61731833,38.4852065924443,"5","Haiti","female"
2011,0.00146370569102588,2.50031781196594,0.00729184904481245,5,0.992708150955187,93816.2802944922,684.09415385325,467371.383501136,5743533.37073411,61.2210732796587,"5","Haiti","female"
2012,0.00145318074185944,2.50245547294617,0.00723962832093647,5,0.992760371679064,94067.4468091313,681.013351997579,468636.372875524,5769438.74396241,61.3330003063542,"5","Haiti","female"
2013,0.00139792079182313,2.49231219291687,0.00696518715477335,5,0.993034812845227,94216.6426116943,656.236548884845,469437.576666271,5810811.33193855,61.6749989265411,"5","Haiti","female"
2014,0.00117207494602843,2.50233769416809,0.00584326886781566,5,0.994156731132184,94351.4736740572,551.321028752136,470380.354618359,5877679.62630191,62.2955784093708,"5","Haiti","female"
2015,0.00101778518345826,2.50551271438599,0.00507603860551232,5,0.994923961394488,94027.5350266012,477.287397776192,468947.08778767,5890596.21574566,62.647566099432,"5","Haiti","female"
2016,0.00108926361812616,2.504558801651,0.00543155407668459,5,0.994568445923315,93707.4803317318,508.977246811657,467267.278867943,5864808.05981089,62.5863382416112,"5","Haiti","female"
1970,0.00350944418460131,2.49954009056091,0.0173945795822973,5,0.982605420417703,80861.887835525,1406.55854312984,400792.39593025,4203991.825731,51.9897808258202,"5","Haiti","male"
1971,0.00351273152045906,2.50043654441833,0.0174107857612482,5,0.982589214238752,80969.1209842479,1409.73601873333,401321.880286796,4184222.21940554,51.6767647782611,"5","Haiti","male"
1972,0.00345421256497502,2.50039958953857,0.017123218369381,5,0.982876781630619,80328.7933004494,1375.48746903247,398205.797460069,4133222.71694992,51.4538130990049,"5","Haiti","male"
1973,0.00338956783525646,2.49963712692261,0.0168054108060976,5,0.983194589193902,78734.7995350825,1323.17065092281,390365.590905099,4048176.17502771,51.4153360258945,"5","Haiti","male"
1974,0.00304930214770138,2.50049519538879,0.0151311847015818,5,0.984868815298418,79312.8807745412,1200.09784821412,393564.753535091,4100959.83889384,51.7061011886762,"5","Haiti","male"
1975,0.00303722475655377,2.49935269355774,0.0150716541489102,5,0.98492834585109,80683.6803981114,1216.03652642154,400377.523526225,4182838.21022219,51.8424319463754,"5","Haiti","male"
1976,0.00303882244043052,2.50055623054504,0.0150795772962488,5,0.984920422703751,80567.7838377615,1214.92812396899,399802.274659018,4193029.23387013,52.0434972161279,"5","Haiti","male"
1977,0.00294048991054296,2.50029945373535,0.0145951700288248,5,0.985404829971175,79349.2212678927,1158.11537605974,393851.16470129,4148502.59756119,52.2815792174612,"5","Haiti","male"
1978,0.00282142241485417,2.5003035068512,0.0140083156305998,5,0.9859916843694,79872.0926654112,1118.8734841336,396563.61920249,4197812.02166017,52.5566800815529,"5","Haiti","male"
